X6,X8,X15,X1,X12,X7,status_label
-21.226,262.5012,-560.792,23.345,-15.852,7.508,1
-74.458,84.2751,-117.453,226.367,17.919,79.088,0
99.329,1063.152,47.382,228.268,190.854,111.745,1
20.929,779.7959,-70.201,133.783,31.57,34.86,0
-27.925,669.544,-2.207,119.18,-5.523,12.399,0
-8.111,11.7516,-56.584,0.696,-3.115,0.4,0
-13.582,82.5884,-74.009,25.364,-15.422,0.283,1
0.405,22.1774,22.698,10.372,0.623,3.725,1
58.918,1135.0229,242.859,189.535,95.424,62.514,0
58.38,288.3263,-128.265,816.947,106.041,0.0,0
70.312,1859.1893,22.863,623.309,224.381,455.433,1
46.576,543.7548,93.274,460.595,102.201,149.078,1
-153.514,61.663,-206.704,90.525,-35.59,54.255,1
-80.894,93.9915,18.704,168.337,-13.603,8.226,1
76.0,8562.0699,6834.0,4683.0,1233.0,2337.0,1
3.2,93.8636,-17.1,118.3,6.3,43.8,0
72.97,3274.4519,423.051,466.814,375.243,263.289,0
-3.28,7.1814,-18.485,6.35,-2.592,0.063,1
-139.4,211.169,1353.3,1981.9,-31.0,452.5,1
121.485,2053.7146,2399.917,2150.479,230.372,12.523,0
41.908,283.8959,115.519,204.796,75.088,11.64,1
-24.105,24.0151,-39.375,3.51,-21.251,0.259,1
-25.72,112.0768,-434.424,239.311,116.792,0.0,1
-12.183,356.5572,34.006,523.856,75.138,333.515,0
-85.883,274.85,-537.483,63.685,-85.152,0.939,0
132.893,6686.4682,-295.574,1486.092,961.546,614.164,1
11.515,138.5552,59.355,92.957,23.759,45.982,1
-8.198,177.6034,-71.887,11.115,-4.32,3.343,0
-0.771,33.7084,-11.034,49.627,4.675,23.346,1
-105.293,766.5575,-270.548,224.887,-69.698,51.918,1
-1.61,8.3288,1.467,6.608,-1.959,1.808,1
14.517,366.3527,166.232,341.216,42.632,140.24,0
1390.3,13173.2209,3015.5,2614.5,1586.4,191.5,0
16.94,670.2728,-40.079,298.767,32.965,49.432,0
14.596,215.5418,154.776,157.223,11.607,8.954,0
0.262,14.3694,-4.451,7.815,1.364,2.096,0
27.811,448.5676,433.199,276.796,50.919,90.686,1
-15.835,233.0702,-323.221,30.757,-13.5,0.357,0
4.922,85.6035,117.175,94.38,18.734,32.806,0
-22.758,146.0494,6.322,127.148,-20.316,11.773,0
-9.177,3.0755,-184.971,0.872,-7.227,0.046,0
-6.959,1.2555,-50.366,21.877,4.675,10.981,1
-15.0,1756.6349,-1971.0,2752.0,264.0,824.0,1
76.557,1452.0625,566.976,1069.167,146.652,0.0,0
-26.908,94.5205,-118.435,47.681,-27.817,0.922,1
-5.984,64.1165,-16.259,0.879,-6.28,0.064,0
6.259,104.9592,111.092,74.981,6.514,24.656,0
-4.358,62.705,12.872,25.487,-4.852,13.913,1
296.212,4273.8883,68.853,1059.638,477.277,593.169,0
-16.85,119.1254,-135.414,10.579,-12.349,2.409,0
-0.53,2.507,-15.09,0.578,-2.216,0.005,1
-11.68,9.6149,-72.803,3.497,-9.157,1.865,1
-100.525,30.4898,-80.09,210.964,24.47,105.478,0
-77.464,404.649,-37.342,427.303,-84.792,3.525,1
0.507,6.6912,0.68,5.971,0.786,0.152,0
50.385,485.1558,275.67,21.464,85.789,7.749,1
-0.481,0.5318,-2.938,2.037,-0.528,0.228,0
132.414,3236.9516,322.549,321.646,211.528,124.238,0
-2.539,8.2371,-6.918,2.064,-4.255,0.957,0
-0.136,37.1063,62.725,64.669,14.702,39.142,1
-8.847,6.7311,-5.516,76.195,1.572,7.756,1
110.274,2516.1906,865.845,150.808,189.646,106.262,0
0.18,75.808,-1.489,4.205,1.519,0.249,0
-0.214,10.7618,4.048,10.443,0.624,3.758,0
-7.363,79.1343,6.306,16.278,-2.051,10.926,0
295.8,6100.992,52.7,1607.1,701.5,569.5,0
46.859,2508.2918,-411.28,1467.191,928.237,1063.468,1
-21.7,78.3882,-56.199,51.533,-18.723,6.102,1
5.857,37.2036,15.991,85.849,10.273,27.533,0
-92.4,61.56,-449.8,75.0,-28.9,2.9,0
-1228.0,2066.5869,-1336.0,4682.0,-795.0,796.0,1
119.929,1972.9849,-43.979,1058.63,287.112,674.778,1
7.928,311.7885,18.954,30.33,13.805,12.366,0
-42.076,21.2297,14.654,26.02,-48.461,18.514,1
3.849,30.1123,6.749,42.397,8.58,25.707,0
11.827,184.6416,12.619,68.643,14.205,17.415,1
-148.917,652.743,-129.379,208.527,-101.16,29.715,1
-26.669,515.2596,-118.887,81.994,-28.338,25.953,1
4.601,74.3522,36.206,68.25,5.94,24.878,1
23.309,307.496,151.54,140.888,36.945,30.478,0
-107.33,0.234,-61.698,488.782,-67.832,38.813,1
289.817,4788.5076,905.579,775.84,611.349,343.4,0
-178.628,256.4402,82.06,433.795,-82.699,325.855,1
-266.0,834.0149,-5693.0,483.0,68.0,353.0,0
-15.923,113.4338,-105.167,15.436,-9.087,4.188,1
0.574,626.4562,-2033.725,138.642,0.561,11.76,0
-24.913,156.9399,-276.103,37.439,-23.915,22.099,1
-140.444,6.3089,-653.709,152.586,-24.797,53.811,1
-1.46,19.5175,-9.577,19.392,0.904,14.129,1
120.121,2193.7885,458.641,620.887,190.189,206.024,0
-6837.0,12358.0513,-259.0,9195.0,2705.0,6269.0,1
11.219,193.908,101.416,568.64,147.441,293.476,1
18.75,296.4286,126.099,212.761,67.613,27.299,0
-4.609,0.593,-26.427,13.303,-2.954,5.897,1
-0.739,4.586,7.575,28.751,0.414,14.667,0
68.238,532.7101,277.173,323.901,158.365,176.402,1
-27.417,3.9098,-51.203,74.569,-8.023,36.938,1
-55.68,435.8309,-175.794,88.49,-60.008,0.0,1
174.776,3913.6555,938.946,1105.159,262.848,558.161,0
6.292,89.3393,21.732,52.394,8.967,19.831,0
30.514,696.5306,-2.743,165.84,67.343,131.987,0
-27.049,24.7664,-377.022,20.93,-14.163,8.817,1
-1.194,67.08,-15.655,32.396,-2.711,7.55,1
62.559,1111.5396,263.239,529.164,144.841,216.81,1
23.951,751.2695,8.444,86.168,92.762,56.14,1
-2.585,1.9143,18.77,6.539,-2.776,2.214,1
14.926,192.6344,153.072,257.008,24.263,72.783,0
-23.158,250.9444,-90.308,76.089,-27.395,1.955,1
227.695,3019.1832,381.791,1521.086,263.199,426.642,0
2.199,49.2846,15.655,27.17,3.792,10.834,0
295.166,4344.98,-402.906,373.456,87.059,120.441,0
-31.478,15.6563,30.637,164.373,32.9,29.899,1
18.722,477.5981,212.707,202.943,32.349,20.775,0
-2.978,13.9903,-16.402,0.117,-0.608,0.0,0
-4.507,123.7446,-43.64,13.042,11.017,2.975,1
244.977,5171.9665,-127.242,975.21,1074.203,593.979,0
-49.377,439.2783,-173.901,13.902,-49.388,0.0,0
-1381.5,1912.142,227.2,3846.4,277.4,2655.3,1
-54.217,694.6317,-134.75,56.235,-54.041,2.404,0
0.111,414.2835,-2.439,8.82,-0.621,4.37,0
479.0,10182.25,807.0,1415.0,817.0,728.0,0
11.539,43.6356,36.944,32.687,15.934,12.179,1
-29.446,4.4574,-624.424,12.347,-15.442,0.56,1
-2.436,19.0285,10.815,22.003,-2.448,1.883,1
0.015,11.7342,-38.804,24.527,1.756,23.414,0
75.5,594.293,-5778.8,1301.4,296.5,538.9,0
53.018,895.832,190.526,255.436,95.801,93.362,0
42.219,659.5035,62.606,139.738,69.969,38.213,0
-1.389,84.2655,6.133,122.22,8.533,7.085,1
-46.091,120.995,131.638,246.385,-13.886,75.321,0
0.534,279.3,170.995,49.666,14.727,37.587,1
-48.478,224.2806,-88.662,70.676,-41.788,10.211,1
-1.066,7.2235,8.457,12.046,-1.934,3.633,0
15.98,67.0872,-3.488,60.947,13.823,22.904,1
-1.958,40.6673,-13.821,3.727,-1.643,0.102,1
-18.211,212.6736,-33.532,135.151,-15.071,61.363,0
140.95,2527.8818,328.579,1305.983,287.692,1134.337,0
-4.737,6.2475,-31.86,0.219,-4.694,0.065,1
-6.269,59.6418,-103.213,6.093,-4.217,5.193,1
0.237,12.8784,-0.02,10.574,0.225,2.551,0
-353.136,200.2662,-1093.824,78.296,-347.528,28.121,1
1.514,66.8384,-114.982,19.005,5.102,5.554,1
-2.646,67.6099,-20.563,3.056,-2.662,0.05,1
-35.389,1.6252,-230.012,113.563,-9.223,42.424,1
-0.663,25.4874,-9.699,21.973,0.234,14.866,0
41.6,251.6648,165.499,696.453,165.389,250.568,1
3.965,175.2564,6.818,5.896,6.017,4.247,1
1452.0,29686.4083,12716.0,8285.0,2577.0,4581.0,0
3.168,34.0839,-6.402,43.894,4.931,15.15,1
650.7,10933.704,2987.2,1203.8,1116.1,459.0,0
107.531,1867.6878,653.926,576.506,175.5,24.614,1
8.661,109.8062,14.926,30.013,9.992,4.183,0
-0.373,0.1892,-3.32,0.008,-0.304,0.008,1
4.155,122.025,9.309,40.932,5.643,12.025,1
-1.976,10.9311,-36.358,12.001,-0.518,8.806,1
30.126,761.7324,87.905,63.163,113.678,36.172,0
49.823,632.6662,313.685,25.466,82.428,4.293,1
12.495,43.2981,121.561,78.682,11.963,46.612,0
-1.9,15.852,-49.352,5.321,-1.777,1.879,1
-3.176,36.2435,-63.052,5.026,-3.069,0.657,0
-4.023,20.8484,-89.373,10.299,-3.042,1.288,0
65.708,1567.7801,361.387,638.36,120.227,132.224,0
1.135,26.3159,32.76,2.759,2.22,0.308,0
38.146,1153.866,20.765,192.073,124.063,117.907,1
-21.024,12.362,-41.614,24.106,2.734,13.693,0
155.876,3336.5798,1087.05,203.763,269.309,142.202,1
4.35,127.3197,6.604,14.461,8.101,10.688,1
127.323,1425.9971,716.459,992.319,103.211,272.832,0
0.105,1.4117,-6.541,0.732,-0.42,0.264,1
-17.554,391.3273,2.112,250.625,1.064,54.689,0
7.338,83.2793,-46.036,84.627,13.126,58.752,1
57.997,2142.871,701.489,248.367,173.839,190.717,1
-3.192,1.0387,-9.39,1.038,-2.065,0.308,0
22.998,605.6323,110.699,288.078,31.554,62.559,0
-0.481,5.3838,-19.612,0.304,-0.542,0.057,0
-3.216,38.526,-74.22,6.349,-3.318,2.031,1
-1.328,9.0545,-13.607,13.894,-1.234,7.936,0
-0.142,619.7399,-99.135,127.045,0.188,29.322,0
-13.331,144.76,-49.815,111.771,45.251,54.988,1
-6.029,1.4215,-10.871,2.789,-2.868,0.754,0
0.646,1.831,-8.037,24.83,0.919,11.131,0
1.487,56.6137,-15.938,31.072,4.212,10.544,1
-14.171,6.3735,-56.691,14.913,-2.003,9.548,0
38.132,847.8168,136.582,235.287,75.179,72.227,0
-0.835,0.336,-16.732,2.058,-0.645,0.872,1
1.536,144.2856,-11.28,37.269,1.671,1.313,1
-2343.309,538.2774,-5065.357,1147.191,-2137.012,167.573,1
-3.079,2.9516,3.898,22.478,-1.793,9.62,1
129.902,1700.6201,619.963,810.808,235.992,403.793,0
167.099,5161.2125,-485.402,1374.187,208.086,1151.565,0
2.709,265.2118,33.472,17.147,14.625,10.796,1
-40.532,134.5478,-138.607,129.756,-38.637,0.0,0
-38.107,118.2579,-136.777,71.104,-19.502,8.146,0
6.877,1194.8557,-114.668,327.333,99.626,105.03,1
72.006,435.4082,157.839,26.495,55.229,8.009,0
18.009,328.1985,126.455,57.265,18.102,31.484,0
333.7,4228.452,1734.8,1645.1,302.5,540.0,0
-27.3,72.774,-285.9,263.6,57.1,138.6,0
1.59,2.9592,-32.277,28.907,4.666,15.322,1
-8.374,11.6323,-22.125,5.669,-5.804,0.357,0
0.687,37.1013,0.706,69.483,5.938,24.745,0
-118.701,138.936,-472.265,317.836,-57.983,122.511,1
-2071.0,2976.3858,-6638.0,5935.0,-573.0,811.0,1
-48.443,358.2144,-1156.738,50.71,-22.943,20.292,1
-16.625,226.9316,-69.245,27.629,-13.202,1.413,1
12.485,184.4862,154.957,134.774,26.925,43.993,0
0.712,12.9006,-3.049,6.182,1.205,3.834,1
15.438,183.0139,103.202,150.033,17.503,101.836,0
-20.439,20.0796,-51.049,0.356,-4.941,0.308,0
-8.604,41.8043,-37.99,121.365,19.808,55.11,1
33.058,337.9219,147.158,360.255,16.089,161.721,0
-4.206,36.6813,-67.289,0.332,-3.384,0.03,0
7.338,83.2793,-46.036,84.627,13.126,58.752,1
28.0,11599.0826,-36195.0,9923.0,-29.0,2849.0,1
-22.264,318.8846,-275.483,68.365,-22.198,4.319,0
56.531,341.0256,-132.815,147.829,1.327,8.068,1
-56.92,169.6775,-81.823,53.307,-34.365,32.331,0
4.073,375.8533,-41.953,59.706,4.36,22.623,0
44.076,1601.1749,277.709,597.629,96.01,166.692,0
41.6,251.6648,165.499,696.453,165.389,250.568,1
60.457,1575.34,655.266,660.69,102.062,11.744,1
8.468,132.7913,27.438,86.007,14.631,52.856,0
-7.918,7.4309,-53.842,27.779,0.76,11.947,1
-4.047,46.0952,-24.154,2.617,-4.398,1.565,0
-26.563,1138.9454,-290.777,164.15,-9.585,25.818,0
4.99,51.5589,11.87,71.596,11.594,29.273,1
-57.687,53.3311,-43.112,88.407,-31.044,33.123,1
9.95,1341.8679,-174.598,60.332,21.226,30.896,0
1.827,520.0189,477.289,567.949,53.647,225.173,0
-155.577,3546.7896,920.262,1575.339,346.908,348.262,1
-4.989,22.6608,-16.65,1.231,-6.345,0.043,0
-8.556,14.6444,-108.099,2.939,-4.571,1.584,0
-0.093,15.7645,-19.482,0.306,-0.068,0.057,0
-2.659,33.1325,-67.836,5.106,-2.163,2.57,0
-111.874,205.7464,-1015.982,181.528,151.387,71.777,0
1.386,15.2997,-503.731,13.854,5.109,0.261,1
20.185,218.0887,23.105,30.269,39.571,5.411,0
-7.104,6.9722,-123.432,2.573,-3.197,0.247,1
90.106,1292.7887,1053.877,702.402,179.444,388.872,0
17.876,114.0435,-138.749,62.289,17.899,25.481,0
464.459,7288.1734,712.197,361.049,573.123,143.703,1
-47.364,8.7424,-97.586,88.166,-22.298,31.58,1
1.327,6.287,-5.239,18.679,3.267,17.858,0
5.503,54.9942,7.006,21.891,6.424,5.396,1
-35.972,24.3914,-29.451,26.917,-0.554,6.641,0
-68.256,223.188,-184.553,241.226,-52.406,89.918,0
138.182,1806.7186,256.159,1072.922,438.289,656.171,0
7.035,114.0725,73.176,100.607,10.288,54.076,0
-32.357,209.7056,-153.535,73.47,-39.275,1.494,1
-27.445,180.8468,-52.675,84.106,-19.316,12.087,0
-10.053,303.3405,-41.012,5.441,-7.832,3.186,1
39.027,448.1698,174.391,215.489,60.086,46.972,0
1.476,48.713,-107.282,44.927,1.26,19.484,1
0.317,5.5401,-3.07,7.122,0.686,0.481,1
-1.917,915.42,-29.507,160.478,-11.127,0.056,1
4.378,77.0437,-5.171,30.897,0.261,8.139,0
-2418.0,749.9096,1261.0,7884.0,-1210.0,0.0,1
89.729,842.8473,336.217,143.112,97.024,57.611,1
0.134,80.03,122.957,81.792,17.084,35.32,0
10.702,190.3095,78.902,160.426,18.943,10.911,1
-246.926,0.8927,-763.496,152.552,10.258,64.635,1
-91.642,339.1211,-392.491,109.978,-95.563,0.0,1
-1.255,12.2253,-30.12,3.009,-0.46,0.496,1
591.152,15068.2463,3017.419,3024.839,1023.304,1150.157,0
572.0,10317.7372,2579.0,1976.0,788.0,496.0,0
36.509,505.1967,83.139,314.396,59.18,170.496,0
555.536,13361.4562,2823.372,1452.444,1349.289,850.214,1
3.882,77.7814,5.603,27.009,5.359,9.186,0
-7.092,71.1184,54.768,54.736,-4.515,2.271,0
10.94,90.5818,41.759,58.141,16.663,30.597,0
-198.339,542.2177,-54.651,119.363,19.39,52.442,0
-1.937,156.9068,17.347,119.572,0.126,15.765,1
-184.828,209.792,-1530.083,242.74,-192.62,23.131,0
-222.176,1253.6211,-606.266,120.726,-140.11,55.681,1
-19.464,56.7473,-18.797,40.182,-14.455,12.72,0
84.912,425.0765,44.148,260.248,150.037,126.051,0
-11.837,109.94,-19.554,20.32,-11.906,0.548,1
-49.731,21.979,-122.099,1.171,-26.996,0.097,1
-18.947,2916.1007,76.394,511.902,213.451,17.199,0
1.097,23.6557,-1.107,22.534,1.377,13.315,1
-114.643,963.8409,317.881,299.242,-104.496,124.804,1
-0.251,140.0817,-51.783,19.433,14.263,15.794,1
130.6,2460.171,-638.8,824.3,171.4,231.2,0
-824.0,2525.04,-585.0,777.0,607.0,188.0,0
19.784,225.704,114.872,156.74,28.748,35.771,1
-35.388,141.1763,-26.997,167.416,32.62,55.374,1
-3.785,18.1455,-37.378,14.153,-3.533,2.781,1
-6.36,34.8514,-153.831,32.947,-5.439,2.581,1
50.042,402.084,363.798,453.712,142.282,66.636,1
0.425,32.324,46.856,210.487,10.792,30.553,1
101.017,1424.4322,194.223,491.5,147.899,90.405,0
-0.104,3.8212,-1.569,0.922,-0.102,0.208,0
-16.966,101.3905,-170.537,42.622,-16.501,0.706,1
28.656,385.074,186.928,126.215,35.803,42.9,0
17.9,222.7105,75.2,485.2,30.1,181.0,0
115.048,2322.3105,252.292,399.751,373.651,60.144,0
-161.629,3190.1546,-166.771,344.762,-146.698,104.811,1
-4.715,9.4826,-28.879,22.04,-4.01,6.091,0
-47.28,263.4013,102.043,94.03,-60.41,12.559,1
34.256,1120.215,-73.042,127.487,47.97,26.836,0
-13.778,132.9836,-209.779,27.386,-12.994,7.72,1
-1.593,1.358,-116.341,5.788,-2.711,1.133,1
8.955,237.663,-196.647,53.33,12.574,13.997,0
-150.933,91.9734,-423.96,310.523,53.852,182.74,1
224.386,12654.6355,4414.235,1491.166,1033.011,813.739,1
-343.985,455.5023,-531.076,192.597,-395.606,146.204,1
6.636,83.4551,39.352,178.33,18.324,36.735,1
12.58,169.845,9.511,78.933,23.408,58.487,1
-12.673,169.16,-41.804,122.876,-12.819,9.348,0
42.196,225.7284,-145.571,191.796,39.956,41.148,0
-3.079,2.9516,3.898,22.478,-1.793,9.62,1
-27.683,166.1995,-156.541,40.794,-27.112,0.359,0
273.0,4815.45,-1042.0,730.0,418.0,393.0,0
735.874,26465.5237,2666.258,2916.234,927.389,287.618,0
-10.662,64.8564,-52.458,6.935,-10.399,6.627,1
74.825,1348.1555,405.397,929.12,122.153,55.786,1
-10.652,5.4408,-37.736,15.303,-5.797,4.118,0
-145.304,548.354,-309.951,688.845,146.634,122.399,1
13.075,177.0678,30.118,74.78,28.276,55.217,1
20.221,990.888,148.519,208.475,-47.506,91.776,1
14.16,899.2266,351.165,1222.883,179.83,227.078,1
-3.656,1.1066,-132.84,2.931,1.943,1.719,1
973.677,18485.8128,4194.539,4431.363,1473.898,720.797,0
44.781,674.0108,28.89,132.682,84.426,86.997,1
-9.263,165.3292,90.437,112.18,-20.403,25.714,0
17.014,208.2051,130.544,227.041,28.973,92.014,0
132.315,1717.5103,821.543,628.761,162.751,262.519,1
19.235,215.2674,5.494,134.276,19.9,6.178,0
1.17,18.9871,8.717,9.316,1.427,2.025,0
-73.339,297.5864,-368.652,175.938,-38.877,13.557,0
39.116,932.077,435.82,750.448,172.133,231.287,0
-7.548,48.3087,-27.827,2.907,-6.297,1.412,1
1.476,35.2637,-30.152,20.506,2.289,10.382,1
-56.685,11.1904,-46.31,25.335,-1.872,4.871,1
38.58,1228.6714,111.29,58.22,61.838,17.256,0
12.03,715.6676,110.691,259.804,14.225,39.802,0
4.852,177.0102,-640.95,103.891,-15.197,44.864,0
34.0,1702.194,861.0,275.0,114.0,173.0,0
55.257,419.7169,-87.781,328.041,154.792,68.892,0
2.235,161.3896,0.093,13.152,18.065,5.273,1
10.073,516.8146,-15.47,87.253,14.375,16.929,0
0.141,177.9,0.065,0.271,0.197,0.088,0
298.672,1872.126,296.057,697.307,124.666,104.617,0
-16.454,6.707,-12.023,6.102,-5.877,4.648,0
0.703,9.5367,-28.566,5.948,1.921,2.198,1
-29.072,94.3299,-102.293,63.15,-30.37,13.627,1
-20.5,261.5069,-409.972,86.768,38.16,48.391,0
231.339,2040.0696,389.321,469.565,386.794,0.0,1
-14.95,54.6234,-287.858,76.187,-9.866,25.025,0
3.448,340.7859,131.023,9.326,20.055,0.151,0
-2.436,19.0285,10.815,22.003,-2.448,1.883,1
31.858,516.781,313.299,580.957,56.659,250.106,0
-8.604,41.8043,-37.99,121.365,19.808,55.11,1
13.3,148.5507,-250.7,327.2,92.0,104.1,0
-12.338,636.1446,-11.597,67.717,-12.498,36.771,1
10.954,149.4402,236.761,70.402,26.125,9.306,1
-1.813,31.8395,-237.565,12.95,-4.398,4.067,0
-4.115,7672.5866,1677.631,893.89,413.828,356.977,0
-5.172,16.5018,-18.064,2.307,-3.654,0.344,1
0.766,413.3977,-622.113,102.379,4.124,53.981,1
9.453,2846.785,-176.349,325.286,-31.625,20.014,1
75.007,2081.7128,-35.416,213.846,151.035,93.804,1
-26.351,592.8888,342.408,231.146,41.469,145.618,0
-3.517,72.8467,-123.85,10.652,-3.522,0.327,1
179.002,2824.8901,1030.428,844.049,248.764,281.222,0
-15.032,56.4416,-10.369,45.548,1.28,23.751,0
-2.548,1.6201,1.275,30.086,-5.909,13.847,0
10.416,96.773,43.947,59.163,24.52,44.516,1
-88.544,27.2972,-757.451,40.137,-2.592,6.508,0
-37.023,16.6967,-149.191,19.064,-25.543,0.334,1
-20.784,91.4189,-240.554,11.965,-17.74,0.658,1
-9.232,5.0193,-210.442,4.717,-11.291,0.953,1
0.057,1.2554,-15.777,0.041,0.057,0.003,1
-21.793,131.0353,-286.336,127.843,-13.661,55.362,1
-4.536,29.7741,-11.477,123.616,-0.47,46.056,1
-1.859,3.3454,-4.833,0.898,-1.625,0.361,0
334.5,4800.432,177.1,1456.0,988.5,291.7,1
3.85,101.946,-51.528,62.868,-9.161,5.574,0
-34.774,300.1163,-51.135,217.246,-1.646,83.683,1
-26.512,235.3842,-93.593,51.868,-26.532,2.556,0
76.627,710.1335,294.66,224.708,128.306,150.724,1
382.3,11351.6393,880.7,5859.9,1542.8,1241.5,0
-158.097,602.486,371.327,209.857,49.301,79.89,0
31.836,430.5611,141.327,243.373,57.133,142.048,1
23.943,431.0808,23.863,138.503,37.494,12.463,1
-30.251,87.5018,161.497,170.117,-23.79,12.169,1
1563.0,26775.0991,9781.0,11093.0,2352.0,5751.0,0
0.031,134.7457,12.202,57.649,1.959,13.343,0
3.209,55.747,-19.208,40.77,3.023,4.704,1
-10.051,71.8855,84.935,184.722,-4.371,44.17,1
28.0,838.419,83.0,538.0,50.4,86.0,0
-3.079,2.9516,3.898,22.478,-1.793,9.62,1
132.515,4525.8125,362.237,1765.154,250.283,1076.073,0
-12.039,925.092,-22.845,47.025,-13.405,8.798,1
-49.601,232.5821,-70.156,62.26,-52.372,4.22,0
-0.312,8.726,-9.708,2.844,0.383,0.34,0
-2.13,3.3744,-26.537,13.638,-2.217,3.696,0
5.302,30.8198,13.506,31.28,7.483,6.972,1
429.0,2577.7378,175.0,793.0,1411.0,423.0,1
16.949,61.0721,29.714,58.916,24.741,11.528,1
21.267,989.3926,274.839,225.472,51.377,125.175,1
-10.901,64.3661,-7.251,48.471,-9.411,17.411,0
-11.678,173.7323,-16.623,10.92,-11.925,0.431,1
1.461,21.5883,9.216,16.076,2.311,4.95,0
-8.333,89.832,248.216,117.161,-13.814,0.0,1
-288.0,1349.399,-93.0,857.0,168.0,268.0,1
-1.329,0.6728,-25.074,27.507,-22.037,20.21,0
9.717,188.0043,-45.736,75.928,14.238,35.764,1
-15.418,25.4346,-119.673,9.942,-18.82,0.127,1
-0.797,103.7364,-30.605,43.64,2.071,15.941,0
-71.343,72.4624,-9.023,221.641,13.533,44.915,0
0.183,29.6312,-5.265,5.865,1.414,2.332,0
-0.402,179.6158,-4.636,54.877,2.034,29.447,1
2.037,116.466,2.037,28.776,-5.092,0.061,0
-5.733,10.2803,-23.322,2.765,-5.338,0.336,0
2.643,98.7366,0.662,173.045,9.401,122.308,1
-2433.838,248.9111,-2573.113,968.923,-2381.598,156.189,1
-1.445,14.5485,-37.633,3.91,-1.453,1.411,1
-0.076,0.4481,-7.158,0.015,-0.076,0.014,0
167.084,3411.084,1407.928,619.194,310.913,565.831,0
0.041,1.6223,-36.834,2.79,1.124,1.172,1
5.178,43.3466,-8.262,121.789,9.598,40.492,1
13.968,275.8853,-18.724,77.54,20.245,48.284,0
-1.445,14.5485,-37.633,3.91,-1.453,1.411,1
-54.292,52.6786,-134.277,65.681,-25.067,22.231,1
-0.25,8.8255,-23.383,0.979,-0.351,0.0,0
14.799,363.3693,107.549,169.77,23.571,37.143,1
-29.433,516.49,-1930.432,179.746,-33.848,38.528,0
31.836,430.5611,141.327,243.373,57.133,142.048,1
0.396,27.8564,-7.323,11.477,1.403,4.607,0
37.196,620.2736,272.343,488.598,73.879,149.961,0
-12.534,4.652,-33.67,1.734,-11.201,0.788,0
-6.537,22.3273,-14.061,0.031,-5.572,0.0,1
1.065,36.871,-32.324,12.765,1.362,5.613,1
-9.034,4.6533,-41.315,2.378,-1.267,1.766,1
17.641,96.3391,53.541,270.45,19.011,232.355,1
-27.259,67.9314,-286.592,52.048,14.052,10.757,1
-3.708,13.3116,-124.689,4.547,-4.316,0.422,1
-4.4,3.0599,-25.501,2.41,-2.67,1.099,1
-7.484,5.8007,-43.925,4.46,-5.92,1.241,0
301.176,7709.6059,745.774,1550.299,350.822,318.186,0
226.801,4689.5726,1508.699,597.64,296.922,153.972,0
-27.088,16.8449,-829.318,35.61,-17.426,7.673,0
-1458.228,2940.0504,2258.65,2246.249,448.933,696.284,0
-4.895,163.8591,-66.428,12.738,-5.808,0.198,1
-39.57,141.8662,87.222,272.249,69.136,173.501,0
-17.313,6.0194,-327.514,0.437,-14.18,0.0,1
-52.814,330.245,-426.732,262.982,-43.513,81.687,0
19.927,465.1735,12.277,92.561,25.374,23.141,0
-1.517,11.236,-45.574,0.333,-2.129,0.0,0
-6.586,8.6205,-68.787,4.932,-3.444,3.163,1
-2.36,3.3867,-24.847,1.331,-2.067,0.634,1
1.86,12.6583,-124.286,6.893,0.387,3.925,0
16.423,252.4862,90.155,55.028,22.235,4.861,0
369.288,8738.279,926.386,899.514,558.276,199.071,1
39.286,543.6959,158.846,325.532,62.633,13.87,1
1.52,913.389,147.94,478.376,21.901,196.091,0
50.953,189.5055,-218.294,63.619,78.775,30.841,1
-18.041,109.1937,-149.806,52.988,-19.821,0.031,1
12.942,136.4585,111.023,102.615,20.793,43.543,1
-214.6,1133.0178,452.6,474.3,92.2,133.9,0
-3.035,7.023,-54.698,3.683,-3.084,0.68,0
259.476,2450.0041,2385.644,585.627,270.872,311.617,1
-1.54,5.8135,-4.596,7.268,-0.654,3.688,0
-8.012,4.8897,-6.859,16.352,-4.902,4.862,1
-44.964,597.8368,-127.028,215.524,-57.826,7.3,0
35.599,461.7892,164.131,486.516,72.855,173.847,0
-2.252,16.3059,-4.393,1.763,-1.95,0.719,0
4.225,76.4363,40.399,91.82,11.987,43.817,1
1.402,7.4647,5.951,3.639,4.201,1.214,1
-7.577,1.25,-37.602,16.117,-2.421,12.932,0
-32.2,141.6766,-104.732,13.547,-32.515,4.338,1
8.766,132.6875,26.065,53.1,14.14,13.642,0
-0.279,5.1156,-7.654,15.515,0.233,9.568,1
-3.37,13.0949,-191.96,9.952,-5.845,2.804,0
-11.23,3.112,-63.212,28.579,-8.614,6.075,1
1990.0,49896.24,21121.0,15063.0,3557.0,3977.0,0
382.0,6438.0754,-1478.0,2422.0,1069.0,938.0,0
-23.754,198.2714,-311.596,80.822,-11.938,3.784,1
0.073,12.995,6.611,3.31,0.05,0.34,0
5.401,266.3983,246.08,69.369,6.161,0.836,1
-6.301,22.132,13.858,213.492,11.868,114.266,1
-66.811,27.2576,-892.299,121.124,-8.598,34.163,1
-646.045,238.252,-793.364,312.667,53.23,258.55,1
0.034,5.0304,-5.477,2.786,0.019,0.801,0
-17.538,259.2675,97.922,186.589,8.743,10.255,1
